,id,for_user_id,round_id,turn_id,idea_content,idea_content2,annotation_ali,annotation_krish
4436,6989,146,5,2,get inside a big tire and roll down hill,get inside a big tire and roll down hill,12,12
4437,6988,146,5,2,use to make a fence,use to make a fence,6,6
4438,6987,146,5,2,"cut one in half, paint both and use as driveway markers","cut one in half, paint both and use as driveway markers",107,107
4439,6986,146,5,2,make outdoor furniture,make outdoor furniture,4,4
4440,5734,149,1,1,Deconstruct it and use the materials for crafts,deconstruct it and use the materials for crafts,38,25
4441,5733,149,1,1,Make footprint art,make footprint art,38,25
4442,5732,149,1,1,Put googly eyes on it and make funny videos,put googly eyes on it and make funny videos,733,247
4443,5731,149,1,1,Door stopper,door stopper,113,22
4444,5730,149,1,1,Halloween decoration,halloween decoration,46,19
4445,5729,149,1,1,Planter,planter,55,5
4446,5801,149,1,2,put wheels on it and have a toy shoe car,put wheels on it and have a toy shoe car,162,58
4447,5800,149,1,2,"throw a ""modern cinderella"" play","throw a ""modern cinderella"" play",874,137
4448,5799,149,1,2,use as a base to construct cosplay or costume shoes,use as a base to construct cosplay or costume shoes,22,17
4449,5798,149,1,2,"play ""shoe football""","play ""shoe football""",31,40
4450,5797,149,1,2,use it as a hammer,use it as a hammer,112,67
4451,5796,149,1,2,use it as a piggy pank,use it as a piggy pank,99,117
4452,5980,149,2,1,"start a button collection, trade buttons with others","start a button collection, trade buttons with others",146,140
4453,5979,149,2,1,use them as checkers pieces,use them as checkers pieces,48,34
4454,5978,149,2,1,glue them together to make coasters,glue them together to make coasters,103,97
4455,5977,149,2,1,sew it onto teddy bears for eyes,sew it onto teddy bears for eyes,110,26
4456,5976,149,2,1,make a button art or mosaic,make a button art or mosaic,3,3
4457,5975,149,2,1,beads to make a bracelet,beads to make a bracelet,11,121
4458,6104,149,2,2,use wire to make a tree out of buttons,use wire to make a tree out of buttons,132,123
4459,6103,149,2,2,encase them in resin for fun jewelry,encase them in resin for fun jewelry,11,7
4460,6102,149,2,2,use them as earrings,use them as earrings,225,7
4461,6101,149,2,2,glue them on the buttons on a remote control as a prank,glue them on the buttons on a remote control as a prank,166,160
4462,6100,149,2,2,make friendship bracelets with matching buttons,make friendship bracelets with matching buttons,11,121
4463,6099,149,2,2,use it as a keychain,use it as a keychain,122,87
4464,6324,149,3,1,start a key collection and collect fancy keys,start a key collection and collect fancy keys,21,35
4465,6323,149,3,1,use it to decorate bags,use it to decorate bags,30,41
4466,6322,149,3,1,"use it as a stencil to make key shaped cookies, and use it to decorate key lime pie","use it as a stencil to make key shaped cookies, and use it to decorate key lime pie",86,41
4467,6321,149,3,1,"use it to write a valentines card or marriage proposel ""key to my heart""","use it to write a valentines card or marriage proposel ""key to my heart""",91,21
4468,6320,149,3,1,bend it into a ring shape and wear it as a statement ring,bend it into a ring shape and wear it as a statement ring,11,19
4469,6319,149,3,1,"make a chain out of keys and call it your ""keychain""","make a chain out of keys and call it your ""keychain""",285,174
4470,6498,149,3,2,use it to make engravings for printmaking,use it to make engravings for printmaking,114,10
4471,6497,149,3,2,use it for scratchers,use it for scratchers,36,12
4472,6496,149,3,2,use it for desktop zen sand gardens,use it for desktop zen sand gardens,99,93
4473,6495,149,3,2,use it as a weight,use it as a weight,120,81
4474,6494,149,3,2,hang keys on nice ribbons as decoration,hang keys on nice ribbons as decoration,25,41
4475,6493,149,3,2,make a collage out of keys and other found objects,make a collage out of keys and other found objects,21,34
4476,6765,149,4,1,use it to start a macrame project,use it to start a macrame project,14,16
4477,6764,149,4,1,carve a design onto the eraser and use it as a stamp,carve a design onto the eraser and use it as a stamp,48,45
4478,6763,149,4,1,cut it up and glue together to make coasters or use as beads for jewelry,cut it up and glue together to make coasters or use as beads for jewelry,369,199
4479,6762,149,4,1,shave it down until it is sharp knife,shave it down until it is sharp knife,227,5
4480,6761,149,4,1,use it as a fence in a diorama,use it as a fence in a diorama,178,64
4481,6760,149,4,1,carve it into a mini sculpture,carve it into a mini sculpture,14,4
4482,6927,149,4,2,use a bunch to line a drawer,use a bunch to line a drawer,234,173
4483,6926,149,4,2,use the eraser to remove sticky residue,use the eraser to remove sticky residue,186,42
4484,6925,149,4,2,make a mini log cabin as a birdhouse,make a mini log cabin as a birdhouse,66,64
4485,6924,149,4,2,use it in place of a bone folder to make perfect folds in ppaper,use it in place of a bone folder to make perfect folds in ppaper,216,127
4486,6923,149,4,2,use it to curl paper for crafts or ribbons for gifts,use it to curl paper for crafts or ribbons for gifts,14,16
4487,6922,149,4,2,use it to stake up small plants,use it to stake up small plants,65,31
4488,7071,149,5,1,fill it with sand to make a sand pit,fill it with sand to make a sand pit,82,82
4489,7070,149,5,1,use it to make playground toys for kids,use it to make playground toys for kids,313,313
4490,7069,149,5,1,glue jute rope around it and make a table or chair,glue jute rope around it and make a table or chair,54,54
4491,7068,149,5,1,paint the tire and use it as a christmas tree base,paint the tire and use it as a christmas tree base,164,164
4492,7067,149,5,1,"use it as garden decor, as a little pond or plant flowers in it and make a little village","use it as garden decor, as a little pond or plant flowers in it and make a little village",256,256
4493,7066,149,5,1,use it as a bowling ball in an improvised bowling game,use it as a bowling ball in an improvised bowling game,148,148
4494,7180,149,5,2,use it as a weight for exercise,use it as a weight for exercise,91,91
4495,7179,149,5,2,use as a roller for your back,use as a roller for your back,212,212
4496,7178,149,5,2,fill with balls as a diy ball pit,fill with balls as a diy ball pit,342,342
4497,7177,149,5,2,use it as a step for small dogs,use it as a step for small dogs,375,375
4498,7176,149,5,2,make an obstacle course for training dogs,make an obstacle course for training dogs,26,26
4499,7175,149,5,2,use it as a composting bin,use it as a composting bin,170,170
4500,5771,150,1,1,storage container,storage container,267,226
4501,5770,150,1,1,glove,glove,6,216
4502,5769,150,1,1,ruler,ruler,176,96
4503,5768,150,1,1,knee pad,knee pad,5,146
4504,5767,150,1,1,bug swatter,bug swatter,18,4
4505,5766,150,1,1,door stop,door stop,113,22
4506,5807,150,1,2,book mark,book mark,418,138
4507,5806,150,1,2,plant pot,plant pot,4,5
4508,5805,150,1,2,phone case,phone case,7,6
4509,5804,150,1,2,hammer,hammer,112,67
4510,5803,150,1,2,projectile weapon,projectile weapon,15,14
4511,5802,150,1,2,tread,tread,898,189
4512,5992,150,2,1,drawer knob,drawer knob,203,195
4513,5991,150,2,1,hanger,hanger,156,147
4514,5990,150,2,1,currency,currency,83,64
4515,5989,150,2,1,fishing lure,fishing lure,128,119
4516,5988,150,2,1,worry stone,worry stone,165,159
4517,5987,150,2,1,checkers game piece,checkers game piece,41,34
4518,6076,150,2,2,bottle filter,bottle filter,239,188
4519,6075,150,2,2,dress shoe heel protector,dress shoe heel protector,253,168
4520,6074,150,2,2,door catch,door catch,226,33
4521,6073,150,2,2,necklace,necklace,11,94
4522,6072,150,2,2,christmas tree ornament,christmas tree ornament,8,62
4523,6071,150,2,2,place marker,place marker,184,47
4524,6261,150,3,1,rust remover (brass is softer than steel and less likely to scratch it),rust remover (brass is softer than steel and less likely to scratch it),201,12
4525,6260,150,3,1,screw driver,screw driver,79,77
4526,6259,150,3,1,magnet detector (brass is non-magnetic),magnet detector (brass is non-magnetic),48,53
4527,6258,150,3,1,paint scratcher/remover,paint scratcher/remover,6,12
4528,6257,150,3,1,fishing weight/sinker,fishing weight/sinker,42,47
4529,6256,150,3,1,box/letter opener,box/letter opener,57,24
4530,6365,150,3,2,door latch,door latch,327,74
4531,6364,150,3,2,engraver,engraver,181,10
4532,6363,150,3,2,knot untier,knot untier,305,182
4533,6362,150,3,2,vegetable skinner,vegetable skinner,118,107
4534,6361,150,3,2,pry bar,pry bar,100,101
4535,6360,150,3,2,hang as intruder alarm,hang as intruder alarm,252,164
4536,6579,150,4,1,electrical insulator,electrical insulator,112,194
4537,6578,150,4,1,window prop to keep it open,window prop to keep it open,60,38
4538,6577,150,4,1,pipe cleaner,pipe cleaner,220,74
4539,6576,150,4,1,use shavings as tinder for fire,use shavings as tinder for fire,8,10
4540,6575,150,4,1,drum stick,drum stick,7,9
4541,6574,150,4,1,sign stake for garden,sign stake for garden,81,7
4542,6665,150,4,2,toothpick,toothpick,51,47
4543,6664,150,4,2,use wood to level a table or chair,use wood to level a table or chair,58,78
4544,6663,150,4,2,wild animal gag,wild animal gag,95,0
4545,6662,150,4,2,use graphite as makeup,use graphite as makeup,31,122
4546,6661,150,4,2,ladder step,ladder step,185,143
4547,6660,150,4,2,chop stick,chop stick,33,32
4548,6843,150,5,1,boat anchor,boat anchor,155,155
4549,6842,150,5,1,repurpose rubber into sandals,repurpose rubber into sandals,90,90
4550,6841,150,5,1,use for exercise/weight training,use for exercise/weight training,75,75
4551,6840,150,5,1,tree swing seat,tree swing seat,7,7
4552,6839,150,5,1,smoke signal fuel,smoke signal fuel,139,139
4553,6838,150,5,1,log splitting assistance (put around many logs to prevent from falling over),log splitting assistance (put around many logs to prevent from falling over),335,335
4554,6921,150,5,2,water collector,water collector,86,86
4555,6920,150,5,2,snow sled,snow sled,138,138
4556,6919,150,5,2,hoolahoop,hoolahoop,58,58
4557,6918,150,5,2,cat litter tray,cat litter tray,414,414
4558,6917,150,5,2,seat,seat,85,85
4559,6916,150,5,2,tree/plant border,tree/plant border,222,222
4560,5759,151,1,1,mittens,mittens,6,28
4561,5758,151,1,1,to store/conceal items,to store/conceal items,48,38
4562,5757,151,1,1,a planter,a planter,55,5
4563,5756,151,1,1,to swat flies,to swat flies,18,4
4564,5755,151,1,1,a doorstop,a doorstop,113,22
4565,5754,151,1,1,used to drink alcoholic beverages,used to drink alcoholic beverages,58,15
4566,5795,151,1,2,as a tool,as a tool,784,96
4567,5794,151,1,2,as a paintbrush,as a paintbrush,38,66
4568,5793,151,1,2,cup holder,cup holder,198,113
4569,5792,151,1,2,an old shoe could be used as a pet toy,an old shoe could be used as a pet toy,60,35
4570,5929,151,2,1,bookmark,bookmark,116,46
4571,5928,151,2,1,guitar pick,guitar pick,262,200
4572,5927,151,2,1,used as magnets on a fridge,used as magnets on a fridge,2,2
4573,5926,151,2,1,used as a keychain,used as a keychain,212,87
4574,5925,151,2,1,used as poker chips,used as poker chips,46,34
4575,5924,151,2,1,art project,art project,3,3
4576,6005,151,2,2,decorate a jacket,decorate a jacket,8,24
4577,6004,151,2,2,wheels on a tiny car,wheels on a tiny car,60,30
4578,6003,151,2,2,prop plate for a miniature dollhouse,prop plate for a miniature dollhouse,174,26
4579,6002,151,2,2,a toy in which you use buttons to knock your opponents buttons off the board,a toy in which you use buttons to knock your opponents buttons off the board,177,34
4580,6120,151,3,1,necklace,necklace,11,19
4581,6119,151,3,1,sword for a small action figure,sword for a small action figure,245,45
4582,6118,151,3,1,jewelry,jewelry,33,19
4583,6117,151,3,1,clock hands,clock hands,146,31
4584,6116,151,3,1,used as keys in a xylophone,used as keys in a xylophone,97,62
4585,6115,151,3,1,screwdriver,screwdriver,79,77
4586,6212,151,3,2,vase filler,vase filler,149,127
4587,6211,151,3,2,sculpture,sculpture,38,34
4588,6210,151,3,2,mosaic,mosaic,28,34
4589,6209,151,3,2,wind chime,wind chime,16,25
4590,6344,151,4,1,phone lines in a mini toy city,phone lines in a mini toy city,355,20
4591,6343,151,4,1,weapons for toys,weapons for toys,47,20
4592,6342,151,4,1,sculpture,sculpture,14,4
4593,6341,151,4,1,rake a zen garden,rake a zen garden,373,72
4594,6340,151,4,1,nunchucks,nunchucks,109,5
4595,6339,151,4,1,a crossbow,a crossbow,5,5
4596,6478,151,4,2,used to keep a plant straight,used to keep a plant straight,254,31
4597,6477,151,4,2,glued together as a plate,glued together as a plate,314,171
4598,6476,151,4,2,grind up the graphite and use as makeup,grind up the graphite and use as makeup,31,122
4599,6475,151,4,2,firewood,firewood,8,10
4600,6607,151,5,1,sandbox,sandbox,72,72
4601,6606,151,5,1,tire swing,tire swing,7,7
4602,6605,151,5,1,planter,planter,31,31
4603,6604,151,5,1,dog bed,dog bed,66,66
4604,6603,151,5,1,cut up and used as armor,cut up and used as armor,33,33
4605,6602,151,5,1,obstacle course,obstacle course,47,47
4606,6724,151,5,2,roll to a friend and make it game,roll to a friend and make it game,211,211
4607,6723,151,5,2,cut up and made into a bag,cut up and made into a bag,290,290
4608,6722,151,5,2,basketball hoop,basketball hoop,322,322
4609,6721,151,5,2,gym equipment,gym equipment,91,91
4610,5777,152,1,1,practice tying laces,practice tying laces,616,46
4611,5776,152,1,1,hold your phone when you have no pockets,hold your phone when you have no pockets,10,9
4612,5775,152,1,1,use as decoration (if it's a pretty pair),use as decoration (if it's a pretty pair),46,19
4613,5774,152,1,1,smack/kill a bug,smack/kill a bug,18,4
4614,5773,152,1,1,throw at someone/use as a weapon,throw at someone/use as a weapon,15,14
4615,5772,152,1,1,open a wine bottle,open a wine bottle,28,3
4616,5848,152,1,2,hide money in it,hide money in it,17,31
4617,5847,152,1,2,do a handstand with shoes on hands instead of feet,do a handstand with shoes on hands instead of feet,451,211
4618,5846,152,1,2,measure something (ie this table is 5 sneakers long),measure something (ie this table is 5 sneakers long),176,96
